,Alter,BRS1,BRS2,BRS3,BRS4,BRS5,BRS6,Berufsgruppe,Erwerbstätigkeit,Geschlecht,IE_ext1,IE_ext2,IE_int1,IE_int2,Id,Optimismus,Pessimismus,Schulabschluss,label,woechentlicheArbeitszeit
642,80,2,4,2,4,2,5,8,2,2.0,5,3,1,1,,7,2,2,0,3.0
643,64,4,2,4,2,4,2,2,1,1.0,4,4,2,2,,5,2,3,0,3
644,49,4,2,4,1,4,2,3,1,2.0,3,4,2,2,,6,2,4,0,3
645,32,5,1,4,2,5,1,3,2,2.0,4,4,2,2,,7,2,5,0,3.0
646,62,2,2,2,1,4,5,1,1,1.0,3,4,2,2,,5,3,2,0,3
647,54,1,4,2,5,2,4,3,1,2.0,3,3,2,2,,4,4,3,0,3
648,36,5,2,5,2,4,2,3,1,1.0,3,4,2,2,,6,1,5,0,4
649,56,2,2,2,4,4,4,4,1,1.0,4,4,2,4,,5,4,2,0,3
650,59,5,2,5,1,5,1,5,2,1.0,3,3,1,1,,5,3,4,0,3.0
651,28,5,2,5,2,5,2,3,1,1.0,3,4,2,2,,6,2,4,0,4
652,60,2,5,2,4,4,2,4,2,2.0,5,4,1,2,,3,2,5,0,3.0
653,66,5,4,4,2,4,2,1,2,1.0,3,3,1,1,,6,2,3,0,3.0
654,58,4,5,4,4,3,1,3,1,2.0,3,4,1,2,,4,4,3,0,3
655,37,4,2,4,2,3,2,4,2,2.0,3,4,2,2,,6,2,4,0,3.0
656,74,3,3,3,3,3,3,2,2,1.0,4,5,1,2,,5,5,3,0,3.0
657,46,2,2,1,2,2,2,1,1,2.0,5,4,1,1,,6,1,3,0,2
658,77,4,2,4,3,4,4,2,2,1.0,3,3,1,2,,5,3,2,0,3.0
659,74,4,4,4,2,2,4,4,2,2.0,3,3,3,3,,5,3,5,0,3.0
660,30,5,2,4,2,4,2,3,1,1.0,3,3,2,1,,6,4,4,0,4
661,46,2,2,2,4,2,2,3,1,2.0,3,4,3,2,,5,2,4,0,3
662,53,2,4,2,2,4,2,3,1,1.0,4,5,1,2,,6,2,4,0,3
663,77,1,4,1,4,2,5,1,2,1.0,2,3,3,4,,2,5,2,0,3.0
664,44,4,4,2,4,4,2,2,1,1.0,3,4,2,1,,4,4,5,0,4
665,44,4,2,4,2,4,2,4,1,2.0,4,4,2,2,,6,2,4,0,4
666,75,4,1,5,2,5,2,4,2,2.0,4,2,2,2,,6,2,4,0,3.0
667,77,4,2,4,2,4,2,8,2,1.0,3,3,2,3,,4,4,2,0,3.0
668,26,5,1,4,1,5,1,3,1,2.0,3,5,1,2,,6,2,3,0,3
669,50,2,2,2,5,2,2,2,1,2.0,3,4,2,2,,4,4,5,0,4
670,77,4,2,5,2,4,2,3,2,2.0,2,4,2,1,,5,3,3,0,3.0
671,23,3,2,3,4,4,2,3,1,2.0,2,2,3,3,,5,3,3,0,3
672,39,3,2,3,3,4,3,3,1,2.0,4,5,2,2.0,,6,2,4,0,3
673,24,4,2,4,2,4,2,3,1,1.0,4,4,1,1,,6,2,2,0,5
674,72,4,2,4.0,4,2,2,3,2,2.0,3,4,2,2,,4,2,3,0,3.0
675,59,4,2,4,1,5,1,2,1,1.0,4,4,1,1,,6,2,3,0,5
676,75,4,4,4,2,2,2,3,2,2.0,4,4,2,2,,6,2,4,0,3.0
677,40,5,1,1,1,1,1,2,1,1.0,5,5,1,1,,5,3,4,0,5
678,26,4,3,3,3,4,3,3,1,2.0,4,4.0,2,2,,6,1,3,0,3
679,42,2,5,1,5,5,4,3,1,2.0,4,4,2,3,,6,2,3,0,2
680,43,2,2,4,4,4,4,3,1,1.0,4,4,2,2,,6,1,3,0,4
681,57,4,2,4,2,4,2,8,1,1.0,5,4,1,1,,5,2,2,0,3
682,82,2,4,4,5,2,4,3,2,2.0,4,3,2,2,,5,2,2,0,3.0
683,58,4,2,2,2,4,4,3,1,1.0,3,4,2,2,,5,2,5,0,3
684,48,4,4,4,4,4,4,3,2,2.0,3,3,1,1,,4,3,3,0,3.0
685,27,4,2,3,3,2,2,1,1,1.0,3,3,1,1,,5,5,3,0,3
686,58,5,2,5,4,5,2,8,1,1.0,5,3,1,1,,4,3,2,0,3
687,24,4,1,5,4,4,2,7,2,1.0,4,3,1,1,,6,2,4,0,3.0
688,49,4,2,4,1,4,1,2,1,1.0,3,4,1,1,,5,3,4,0,4
689,42,1,2,5,1,5,1,2,1,1.0,4,4,1,1,,6,2,3,0,5
690,65,4,1,5,1,4,1,3,1,2.0,5,4,2,2,,6,2,3,0,3
691,47,4,2,4,1,5,2,1,1,1.0,4,3,1,1,,5,1,2,0,3
692,20,4,4,4,2,4,2,3,1,1.0,4,4,1,2,,5,2,3,0,3
693,74,4,2,2,4,4,4,3,2,2.0,4,3,2,2,,4,4,3,0,3.0
694,45,4,2,4,4,4,2,3,1,2.0,4,3,2,2,,5,3,3,0,3
695,58,4,1,5,2,4,2,3,1,1.0,3,4,2,2,,5,2,3,0,3
696,86,4,4,2,5,4,5,4,2,1.0,4,4,2,2,,4,4,2,0,3.0
697,21,5,3,5,3,5,2.0,7,2,1.0,2,5,2,1,,6,2,5,0,3.0
698,43,5,2,5,4,2,1,3,1,2.0,5,4,1,2,,6,1,4,0,3
699,45,4,4,2,3,5,5,2,1,1.0,3,3,2,2,,4,5,5,0,4
700,62,4,2,3,4,4,4,3,2,2.0,4,4,2,2,,4,3,3,0,3.0
701,68,2,4,2,4,4,4,8,2,2.0,4,4,1,1,,5,5,2,0,3.0
702,59,5,4,2,4,2,2,3,2,1.0,4,3,2,2,,4,3,4,0,3.0
703,74,4,2,4,2,4,2,3,2,2.0,4,4,2,1,,4,3,2,0,3.0
704,58,4,2,2,4,4,4,3,1,2.0,3,4,2,2,,4,2,3,0,2
705,27,5,2,4,2,4,2,3,1,1.0,4,4,2,2,,5,2,4,0,3
706,35,5,2,5,2,4,2,2,1,1.0,3,3,2,2,,5,2,4,0,4
707,54,4,2,2,5,2,4,8,2,2.0,3,3,3,2,,4,4,2,0,3.0
708,68,5,1,4.0,2,4,2,8,1,1.0,5,4,1,1,,5,1,5,0,5
709,44,4,2,4,2,4,2,3,1,1.0,3,3,2,2,,3,3,4,0,3
710,66,5,1,5,1,5,1,3,2,2.0,5,3,1,1,,5,2,2,0,3.0
711,62,4,1,4,2,4,2,3,2,2.0,4,4,1,1,,5,2,3,0,3.0
712,47,4,1,4,2,4,2,3,1,2.0,4,3,1,2,,6,3,2,0,3
713,44,2,2,1,4,2,4,3,1,1.0,4,4.0,1,2,,5,3.0,3,0,4
714,46,2,4,1,5,2,4,3,1,2.0,4,4.0,1,1,,5,4,3,0,2
715,64,4,2,1,1,4,3,3,2,2.0,5,4,2,2,,5,2,2,0,3.0
716,49,2,2,4,5,2,5,3,1,1.0,2,2,1,1,,5,3,2,0,3
717,34,5,1,5,1,5,1,1,1,2.0,5,5,1,1,,7,1,2,0,3
718,67,5,1,5,1,5,1,4,2,1.0,4,4,1,1,,6,2,5,0,3.0
719,32,2,4,2,4,2,4,3,1,2.0,3,3,2,2,,6,2,5,0,3
720,55,5,2,5,2,5,2,5,1,2.0,4,4,1,1,,3,2,5,0,4
721,18,2,4,2,4,2,4,7,2,2.0,2,1,3,3,,3,5,4,0,3.0
722,59,2,2,4,4,2,4,4,1,2.0,3,3,2,2,,3,5,3.0,0,3
723,71,4,1,4,4,2,4,3,2,1.0,4,3,2,2,,5,3,2,0,3.0
724,25,4,2,4,2,4,2,4,1,2.0,4,4,2,2,,6,3,3,0,3
725,54,4,2,5,1,4,2,8,1,1.0,5,4,1,1,,5,2,5,0,3
726,62,4.0,2.0,5,2.0,4.0,2.0,7,2,2.0,5,5,1,5,,7,7,2,0,3.0
727,73,4,4,4,2,4,2,3,2,2.0,5,4,1,1,,6,3,3,0,3.0
728,23,4,2,2,1,4,1,3,2,1.0,5,5,1,3,,5,1,4,0,3.0
729,31,5,1,5,1,5,1,2,1,1.0,4,5,1,1,,7,1,4,0,5
730,54,1,4,5,2,2,4,3,1,2.0,4,5,1,2,,5,3,3,0,2
731,75,5,5,1,2,4,5,3,2,2.0,4,3,1,1,,6,2,2,0,3.0
732,60,4,2,4,2,4,2.0,2,1,1.0,2,3,3,1,,5,3,5,0,3
733,61,5,2,4,1,4,2,2,1,2.0,4,3,1,2,,6,2,3,0,3
734,67,4,1,4,1,4,2,3,2,2.0,4,4,1,2,,6,5,3,0,3.0
735,65,4,5,2,4,1,2,3,2,2.0,4,4.0,2,3,,5,4,3,0,3.0
736,80,5,2,4,1,5,1,2,2,1.0,4,4,2,2,,5.0,2,2,0,3.0
737,46,4,4,4,1,4,2,3,2,2.0,4,5,2,2,,5,2,3,0,3.0
738,62,4,2,2,2,4,2,3,1,1.0,4,5,2,2,,6,3,3,0,3
739,64,2,2,2,4,2,4,3,1,2.0,3,2,2,2,,3,6,2,0,3
740,76,4,2,2,2,4,2,8,2,1.0,4,4,1,3,,7,2,2,0,3.0
741,30,5,1,4,1,5,1,2,1,1.0,4,4,1,1,,7,1,5,0,5
742,57,2,4,2,2,2,2,3,2,2.0,1,4.0,2,3,,3,5,4,0,3.0
743,74,4,2,2,2,4,2,3,2,2.0,5,5,2,3,,5,2,2,0,3.0
744,46,4,2,2,2,1,2,3,1,1.0,5,5,1,1,,5.0,2,5,0,4
745,19,5,2,4.0,2.0,4,2,7,2,1.0,4.0,3,2,2,,2,2,2,0,3.0
746,21,2,1,5,1,1,2,3,1,2.0,4,3,2,1,,7,3,3,0,3
747,66,5,2,4,2,2,2,2,1,2.0,2,2,1,2,,5,2,1,0,1
748,40,2,2.0,4,2,4,4,8,1,2.0,3,2,2,2,,6,2,3,0,3
749,28,5,2,5,2,4,2,3,1,2.0,4,5,1,1,,7,1,4,0,4
750,53,4,2,4,2.0,4,2,1,2,2.0,4,4,2,2,,5,1,2,0,3.0
751,42,5,2,5,4,4,2,1,2,1.0,4,4,1,2,,7,2,3.0,0,3.0
752,29,5,2,2,2,4,2,3,1,1.0,4,3,1,1,,5,2,2,0,4
753,33,4,1,5,1,4,1,2,1,1.0,4,3,1,1,,4,5,5,0,4
754,58,4,2,2,1,4,2,8,1,2.0,5,2,2,2,,3,4,1,0,3
755,29,2,1,2,5,4,5,3,1,2.0,5,4,1,1,,4,5,2,0,3
756,61,2,4,1,5,1,4,3,2,2.0,3,2,1,3,,5,3,4,0,3.0
757,92,2,4,4,4,2,5,5,2,2.0,3,4,2,2.0,,4,4,2,0,3.0
758,51,4,2.0,4,4,5,2,8,1,1.0,4,2,4,2,,4,4,4,0,1
759,65,4,4,5,2,4,1,2,2,2.0,4,4.0,1,2,,5,2,5,0,3.0
760,55,5,1,5,1,4,1,3,2,2.0,4,3,1,1,,4,2,2,0,3.0
761,29,4,5,5,3,4,3,3,2,2.0,3,3,1,1,,3,2,2,0,3.0
762,50,4,2,4,2,4,4,4,1,1.0,2,3,2,3,,3,4,4,0,4
763,83,4,1,1,5,4,1,3,2,2.0,5,5,2.0,5,,4,3,2,0,3.0
764,57,2,4,2,4,2,4,3,1,2.0,2,5,4,4,,3,5,3,0,4
765,49,5,4,5,4,5,2,3,2,2.0,5,3,1,2,,4,2,4,0,3.0
766,50,4,2,4,4,4,2,3,1,2.0,4,4,2,3,,4,3,3,0,3
767,45,4,2,1,1,4,2,3,1,1.0,4,3,2,2,,3,5,2,0,3
768,67,5,5,4,2,4,2,1,2,2.0,3,3,1,1,,5,3,2,0,3.0
769,49,4,2,5,2,4,2,3,1,1.0,2,3,1,2,,5,3,4,0,5
770,55,2,4,2,2,2,4,3,2,2.0,4,4.0,2,2.0,,4,4,4,0,3.0
771,61,2,4,2,2,2,4,4,1,1.0,4,2,2,2,,5,3,5,0,4
772,30,2,4,2,4,4,4,3,1,2.0,4,4,1,2,,5,2,5,0,2
773,91,5,2,2,4,2,2,8,2,2.0,3,3,3,2,,4,3,2,0,3.0
774,55,2,4,4,4,4,4,3,2,2.0,4,3,1,1,,5,2,4,0,3.0
775,25,5,2,5,2,4,2,3,1,2.0,3,4,1,3,,7,2,4,0,3
776,42,5,4,3,3,2,4,2,1,1.0,1,3,1,1,,4,2,3,0,3
777,75,5,4,1,5,2,5,8,2,2.0,1,3,3,2,,7,4,3,0,3.0
778,45,4,4,1,1,2,4,8,1,1.0,4,3,1,2,,6,2,2,0,3.0
779,77,4,2,4,2,4,2,2,2,1.0,4,4,2,2,,4,3,5,0,3.0
780,19,4,4,2,4,1,2,2,1,2.0,3,4,3,2,,6,3,3,0,3
781,71,4,1,5,2,4,2,3,2,1.0,4,4,2,2,,6,3,2,0,3.0
782,80,4,2,2,3,3,3,8,2,2.0,4,4,1,2.0,,6,2,2,0,3.0
783,43,5,2,5,2,4,4,7,2,2.0,2,4,3,2,,4,4,5,0,3.0
784,67,5,2,5,2,4,3,2,2,1.0,5,5,1,1,,7,7,4,0,3.0
785,25,2,4,1,3,4,4,1,1,2.0,4,4,1,2,,5,2,3,0,3
786,82,4,2,2,4,2,2,1,2,2.0,5,4,2,3,,4,3,2,0,3.0
787,55,4,1,2,1,2,1,2,1,1.0,4,4,4,2,,5,3,5,0,4
788,35,5,2,4,4,4,3,8,1,1.0,4,4,2,2,,6,2,3,0,3
789,47,4,4,2,4,2,5,3,2,1.0,2,4.0,4,3,,2,6,5,0,3.0
790,59,5,1,4,1,5,1,3,1,2.0,4,4,1,1,,6,2,3.0,0,3
791,34,4,2,4,2,4,2,3,1,1.0,4,4,2,3,,6,2,5,0,4
792,20,5,2,5,4,5,2.0,7,1.0,2.0,4,4,2,1,,6,3,5,0,3.0
793,63,4,3,3,3,4,3,4,1,1.0,5,5,2,1,,4,3,5,0,4
794,64,5,1,5,1,5,1,2,2,1.0,5,4,1,1,,6,1,2,0,3.0
795,51,4,4,5,1,5,1,2,1,2.0,5,5,2,2,,6,2,4,0,5
796,74,5,2,5,2,1,2,2,2,1.0,4,5,2,2,,6,2,5,0,3.0
797,48,5,5,2,4,2,5,8,1,1.0,4,1,1,4,,3,4,2,0,3
798,21,5,2,5,1,5,1,7,2,2.0,5,5,2,1,,7,1,4,0,3.0
799,48,4,2,4,1,4,2,2,1,1.0,5,4,1,1,,4,2,5,0,5
800,60,4,2,4,2,4,2,3,1,2.0,5,4,1,1,,5,2,3,0,3
801,42,3,3,3,4,4,3,3,1,2.0,5,4,2,3,,4,3,3,0,4
802,34,5,2,5,2,5,2,2,1,1.0,4,3,1,1,,6,4,4,0,5
803,33,2,4,2,4,2,4,4,2,2.0,2,3,3,4,,5,4,4,0,3.0
804,65,2,4,2,4,2,4,3,2,1.0,4.0,2,2,3,,4,3,3,0,3.0
805,58,4,2,4,2,4,2,3,1,1.0,4,3,2,2,,6,2,2,0,3
806,42,4,4,2,2,2,2,8,1,2.0,5,4,1,1,,6,2,3,0,2
807,77,5,2,5,1,5,4,1,2,1.0,2,3,1,2,,7,2,3,0,3.0
808,58,2,4,2,4,2,4,3,1,2.0,1,2,4,4,,2,6,3,0,3
809,73,4,2,4,2,5,2,8,2,1.0,5,3,1,1,,3,2,5,0,3.0
810,42,4,2,4,4,4,2,3,1,1.0,4,4,1,1,,6,2,4,0,4
811,60,4,2,4,2,4,4,4,2,2.0,5,3,1,1,,6,3,3,0,3.0
812,69,4,4,2,4,3,2,3,2,2.0,3,3,1,3,,5,4,3,0,3.0
813,51,4,2,4,2,4,2,5,1,1.0,4,4,2,2,,6,2,4,0,3
814,39,2,4,2,1,2,4,3,1,2.0,4,4,2,2,,5,2,2,0,4
815,39,4.0,2.0,4.0,2.0,4,5,3,1,1.0,4.0,4.0,2.0,2.0,,5,2,3,0,4
816,19,4,2,4,2,4,2,8,1,1.0,4,4,2,2,,6,2,4,0,4
817,69,4,2,2,4,4,2,2,2,2.0,5,4,1,2,,5.0,2,2,0,3.0
818,53,2,4,2,2,2,2,3,1,2.0,1,3,3,4,,2,6,2,0,3
819,29,5,1,5,4,5,2,1,1,1.0,5,4,2,2,,7,2,3,0,4
820,50,1,4,1,5,2,5,8,1,2.0,2,2,2,2,,3,2,5,0,1
821,51,5,2,5,2,5,2,3,1,2.0,4,3,2,2,,6,2,4,0,5
822,45,4,1,4,2,5,2,2,1,1.0,2,4,2,1,,5,2,3,0,5
823,22,5,2,4,2,4,2,8,1,1.0,4,4,1,2,,6,2,2,0,3
824,48,2,4,2,5,4,4,4,1,1.0,3,3,2,2,,5,5,5,0,3
825,61,4,2,4,4,4,4,1,2,2.0,4,4,1,1,,5,2,2,0,3.0
826,33,5,1,5,2,5,2,2,1,1.0,3,4,1,1,,7,2,5,0,3
827,77,5,5,5,2,4,2,4,2,2.0,4,3,1,2,,3,4,5,0,3.0
828,61,4,2,4,4,4,2,2,2,1.0,4,3,1,2,,6,2,5,0,3.0
829,82,5,3,5,3,1,1,8,2,2.0,5,3,3,1,,4,4,2,0,3.0
830,59,5,2,5,2,5,2,3,1,1.0,2,4,1,1,,6,2,5,0,4
831,74,2,4,2,2,4,2,4,2,2.0,4,3,4,3,,5,2,5,0,3.0
832,52,5,1,5,3,5,3,1,1,2.0,4,4,1,1,,7,1,1,0,3
833,63,2,5,2,5,1,5,5,1,1.0,4,1,2.0,4,,1,7,2,0,3
834,45,4,3,4,1,2,1,5,1,2.0,5,4,1,1,,4,2,3,0,3
835,33,1,1,1,2,4,3,3,1,2.0,4,3,1,4,,5,2,3,0,2
836,46,4,1,4,3,5,1,2,1,1.0,5,5,1,2,,7,3.0,4,0,4
837,65,5,2,4,2,4,2,2,2,1.0,4,3,2,2,,6,2,3,0,3.0
838,32,4,2,4,2,4,2,3,1,2.0,4,3,1,1,,5,2,4,0,3
839,76,2,4,2,1,2,2,3,2,2.0,5,4,2,2,,4,3,2,0,3.0
840,75,5,3,4,3,5,3,2,2,1.0,4,5,1,2,,6,1,5,0,3.0
841,80,5,2,4,3,4,1,3,2,2.0,3,4,2,2,,7,1,5,0,3.0
842,40,4,2,2,2,5,3,4,1,1.0,3,5,1,1,,6,2,5,0,3
843,42,5,2,5,4,4,2,3,1,2.0,5,4,1,2,,6,1,2,0,3
844,78,2,4,4,4,2,4,3,2,2.0,3,4,2,3,,6,2,3,0,3.0
845,66,5,2,5,4,1,2,3,2,2.0,1,5,1,2,,5,1,3,0,3.0
846,26,5,2,5,2,4,1,3,1,2.0,3,4,2,2,,6,1,4,0,3
847,51,4,2,4,3,4,2,3,1,2.0,5,4,2,1,,5,2,3,0,4
848,54,2,4,2,4,4.0,4,3,2,2.0,4,2,2.0,2,,4,3,3,0,3.0
849,49,4,1,3,1,5,2,3,1,2.0,5,5,1,1,,5,2,3,0,2
850,24,5,2,5,2,4,1,7,2,1.0,5,5,2,2,,5,2,4,0,3.0
851,63,4,1,4,2,4,1,8,1,1.0,5,5,1,2,,2,6,2,0,5
852,45,5,1,5,2,5,1,2,1,1.0,5,4,1,1,,6,1,3,0,4
853,78,4,2,4,2,4,2,8,2,1.0,4,3,2,2,,5,3,2,0,3.0
854,51,5,4,5,2,5,1,3,1,1.0,5,5,1,1,,5,2,3,0,3
855,45,4,2,4,2,4,2,8,1,1.0,3,4.0,1,1,,5,2,3,0,5
856,65,2,5,4.0,4,2,5,8,2,2.0,4,3,3,2.0,,2,6,2,0,3.0
857,44,4,2,4,2.0,5,2,3,1,2.0,3,4,2,1,,5,3,2,0,1
858,50,5,2,5,2,4,2,3,1,1.0,4,3,2,2,,6,2,3,0,3
859,51.0,5,3,3,3,3,3,5,2,2.0,5,5,1,1,,5,3.0,2,0,3.0
860,59,4,2.0,4.0,4,4.0,2.0,2,1,1.0,5,3,2.0,1,,5,3.0,3,0,4
861,20,4,4,5,2,4,2,3,1,2.0,3,4,2,2,,3,5,4,0,3
862,39,4,1,5,4,2,5,3,2,2.0,1,4,3,1,,5,4,3,0,3.0
863,63,4,3,4,2,3,2,2,2,1.0,3,3,2,1,,4,3,3,0,3.0
864,49,2,3,4,4,2,5,3,1,1.0,4,2,1,1,,5,4,4,0,3
865,38,5,3,3,5,2,3,8,1,2.0,3,2,2,2,,6,3,3,0,3
866,67,5,2,2,2,4,2,2,2,1.0,4,3,1,1,,7,2,3,0,3.0
867,59,4,1,4,1,4,2,3,1,2.0,4,4,2,2,,6,2,2,0,2
868,67,4,4,2,2,4,4,8,2,2.0,4,4,1,2,,4,2,2,0,3.0
869,76,5,1,4,1,4,1,2,2,1.0,4,4,2,2,,6,2,3,0,3.0
870,43,5,2.0,2,5,4,1,3,2,2.0,3,3,2,2,,5,3,2,0,3.0
871,28,5,2,4,2,4,2,3,1,2.0,4,3,2,1,,6,1,3,0,3
872,47,4,2,4,1,4,2,4,1,2.0,4.0,4,1,1,,6,3,5,0,3
873,68,5,2,4,4,5,1,3,2,2.0,5,4,1,1,,5,2,4,0,3.0
874,19,2,2,2,4,2,4,3,1,1.0,4,2,2,2,,6,2,3,0,3
875,74,4,2,4,2,4.0,2,1,2,1.0,5,3,1,1,,5,2,2,0,3.0
876,46,3,1,3,3,3,3,4,1,1.0,5,3,1,1,,7,2,4,0,3
877,30,5,1,4.0,2.0,5,4,2,1,2.0,5,4,1,1,,7,1,2,0,4
878,46,5,2,5,2,5,2,2,1,1.0,3,4,1,2,,5,2,5,0,4
879,46,2,4,2,4,3,3,1,1,1.0,3,5,1,3,,5,4,2,0,4
880,65,4,1,1,1,5,2,4,2,2.0,5,3,1,2,,6,2,5,0,3.0
881,39,4,2,4,2,4,2.0,3,2,2.0,3,3,1,1,,6,2,2,0,3.0
882,46,4,4,4,2,4,1,3,1,2.0,3,3,2,2,,6,3,3,0,2
883,19,5,2,4,2,4,2,3,1,1.0,3,4,1,2,,6,2,4,0,3
884,25,2,2,2,2,4,2,5,1,2.0,4,4,2,2,,6,2,4,0,4
885,18,2,4,2,5,2,5,3,1,2.0,4,3,3,2,,4,3,3,0,3
886,59,4,1,4,2,5,2,2,1,1.0,3,4,1,1,,5,2,4,0,4
887,60,5,1,1,5,4,4,3,2,2.0,4,4,1,1,,5,5,2,0,3.0
888,76,4,2,4,1,4,3,5,2,1.0,5,4,1,2,,6,2,3,0,3.0
889,43,5,1,5,2,4,1,5,1,1.0,4,4,1,1,,6,1,5,0,4
890,73,5,1,4,2,5,1,3,2,2.0,5,4,1,2,,5,2,2,0,3.0
891,59,5,2,5,2,5,2,5,1,1.0,4,3,2,1,,6,2,4,0,4
892,56,5,2,2,1,2,4,2,1,1.0,4,3,2,1,,6,2,5,0,3
893,39,2,4,1,4,1,4,3,1,2.0,3,3,2,3,,6,4,3,0,2
894,68,4,2,4,2,4,2,3,2,2.0,4,3,1,2,,6,3,3,0,3.0
895,40,4,2,4,2,4,4,4,1,1.0,2,4,2.0,2,,5,2,2,0,3
896,58,5,5,5,1,5,1,3,1,1.0,5,3,1,1,,5,2,4,0,1
897,48,5,5,3,5,4,4,2,2,2.0,2,2,1,1,,6,4,3,0,3.0
898,36,4,1,2,2,4,2,1,1,1.0,3,4,1,1,,7,2,2,0,5
899,60,4,4,4,4,4,2,3,2,2.0,5,4,1,2,,6,4,3,0,3.0
900,59,2,2,2,2,2,2,1,1,2.0,3,2,1,1,,4,3,2,0,3
901,62,4,4,2,4,4,2,2,1.0,1.0,3,3,1,1,,6,2,5,0,3.0
902,29,5,1,5,1,5,1,3,1,1.0,4,4,1,2,,6,1,3,0,3
903,76,4,1,4,1,4,1,3,2,2.0,5,4,1,3,,6,2,2,0,3.0
904,79,4,4,4,2,4,2.0,3,2,1.0,4,3,3,2,,6,3,5,0,3.0
905,74,1,5,1,5,1,5,2,2,2.0,2,1,4,4,,1,5,5,0,3.0
906,48,4,4,4,2,2,2,4,1,2.0,4,4,1,3,,5,2,3,0,4
907,79,2,2,2,4,2,4,3,2,2.0,4,3,2,3,,4,4,3,0,3.0
908,28,4,1,4,2,4,1,1,1,1.0,3,4,1,1,,7,1,3,0,4
909,19,4,2,5,1,5,1,3.0,2,2.0,5,5,2,1,,5,2,3,0,3.0
910,75,4,2,4,4,4,4,2,2,2.0,5,5,1,1,,4,4,5,0,3.0
911,62,5,1,5,1,5,1,4,1,1.0,5,4,1,1,,6,1,5,0,4
912,75,4,2,2,2,4,1,4,2,2.0,4,4,1,2,,5,2,5,0,3.0
913,60,5,5,2,2.0,4.0,2.0,3,1,2.0,4,3,1,2,,4,5,3,0,2
914,51,4,1,5,2,4,2,3,1,2.0,4,4,2,2,,6,2,2,0,2
915,42,4,2,5,2,4,2,1,1,1.0,3,4,2,1,,6,2,3,0,3
916,76,1,4,5,4,2,5,3,2,1.0,2,2,1,1,,5,4,3,0,3.0
917,58,2,4,4,4,2,4,3,1,2.0,5,4.0,1,2.0,,3,3,3,0,3
918,62,4,2,4,2,4,2,3,1,2.0,3,4,1,2,,5,3,4,0,3
919,75,4,2,3,2,4,2,3,2,2.0,2,3,2,2,,5,4,4,0,3.0
920,56,5,3,5,3,5,3,5,1,2.0,5,3,1,1,,7,1,2,0,4
921,19,5,2,4,2,4,1,3.0,2,1.0,4,4,1,1,,5,2,3,0,3.0
922,56,5,2,5,4,5,1,8,1,1.0,4,5,2,2,,6,5,3,0,4
923,62,4,2,4,2,5,2,8,2,1.0,4,3,2,3,,4,4,2,0,3.0
924,81,2,5,2,5,2,5,8,2,1.0,4,4,1,1,,4,4,2,0,3.0
925,76,2,4,2,4,2,4,2,2,1.0,4,3,2,3,,6,2,5,0,3.0
926,63,2,4,4,4,4,4,3,2,1.0,5,4,1,2,,5,3,4,0,3.0
927,52,4,4,5,1,2,4,1,1,1.0,5,4,5,4,,4,4,3,0,3
928,22,2,2,4,2,4,2,7,2,1.0,4,4,1,2,,5,3.0,4,0,3.0
929,28,5,3,4,4,2,1,7,2,2.0,4,1,3,2,,1,2,5,0,3.0
930,32,5,4,5,2,4,2,4,1,1.0,4.0,4.0,2.0,2.0,,6,3.0,5,0,3
931,24,4,2,4,2,4,2,7,2,1.0,4,2,2,3,,6,2,4,0,3.0
932,51.0,4,2,4,5,4,4,2,2,1.0,3,4,2,2,,6,1,4,0,3.0
933,43,5,2,5,2,5,5,1,1,2.0,4,5,1,1,,7,1,3,0,3.0
934,46,5,5,5,5,5,3,3,1,1.0,4,5,1,2,,6,1,3,0,3.0
935,43,5,1,2,2.0,5,2,3,1,2.0,4,4,1,2,,6,2,3,0,3
936,45,2,2,1,5,2,5,1,2,1.0,5,2,2.0,4,,4,1,4,0,3.0
937,64,4,4,5,2.0,5,4,1,1,1.0,3,4,2,1,,5,2,3,0,4
938,72,5,2,5,5,5,2,2,2,1.0,4,4,2,2,,6,2,5,0,3.0
939,38,5,4,2,4,4,3,3,1,1.0,3,4,2,1,,6,2,4,0,4
940,58,4,2,4,1,4,1,8,1,2.0,5,5,2,2,,3,2,3,0,4
941,50,4,1,4,4,4,2,3,1,2.0,5,5,1,2,,2,6,3,0,3
942,44,5,5,5,5,5,5,1,1,1.0,5,5,1,1,,6,2,3,0,4
943,75,2,4,4,4,4,5,3,2,2.0,4,4,2,2,,3,5,2,0,3.0
944,73,4,2,4,2,4,2,8,2,2.0,4.0,3,2,2,,4,4,3,0,3.0
945,59,2,4,2,1,2,2,5,1,1.0,4,3,2,2,,4,4,3,0,5
946,78,2,3,1,3,2,3,8,2,2.0,5,2,2,4,,3,5,2,0,3.0
947,44,3,3,3,4,3,3,1,2,1.0,4.0,3,3,2.0,,4,4,3,0,3.0
948,54,4,2,2,2,4,2,3,1,1.0,4,5,2,2,,6,2,4,0,4
949,18,3,2,3,3,4,3,7,2,2.0,4,4,2,2,,5,2,4,0,3.0
950,72,2,3,3,4,2,4,3,2,2.0,4,5,2,4,,5,3,4,0,3.0
951,79,4,1,3,4,4,2,3,2,1.0,2,5,1,2,,6,2,3,0,3.0
952,68,4,2,4,3,3,2,3,2,2.0,4,3,2,2,,6,2,3,0,3.0
